fecha,estadio,local,visitante,score,tarjetas_amarillas_local,tarjetas_amarillas_visitante,tarjetas_rojas_local,tarjetas_rojas_visitante,posesion_local,posesion_visitante,fuera_de_juego_local,fuera_de_juego_visitante,corners_local,corners_visitante,tiros_a_puerta_local,tiros_a_puerta_visitante,tiros_fuera_local,tiros_fuera_visitante,intentos_a_porteria_local,intentos_a_porteria_visitante,atajadas_local,atajadas_visitante,faltas_local,faltas_visitante,penales_local,penales_visitante,tiros_bloqueados_local,tiros_bloqueados_visitante,ataques_peligrosos_local,ataques_peligrosos_visitante,ataques_local,ataques_visitante,faltas_totales,tarjetas_amarillas_totales,tarjetas_rojas_totales,tarjetas_totales,tiros_esquina_totales,avg_local_corners_local,avg_visitante_corners_visitante,avg_visitante_corners_conceded,avg_local_corners_conceded,expected_corners,diff_corners_strength,equipo_local_id,equipo_visitante_id,local_avg_last5,visitante_avg_last5,local_corner_category,visitante_corner_category,ratio_ataques_peligrosos,eficiencia_corner_local,local_avg_last3,visitante_avg_last3,diff_last3_vs_last5_local,diff_last3_vs_last5_visitante,consistencia_corners_local,last3_vs_media_liga,local_last1,visitante_last1,corners_vs_rival,posesion_x_ataques_peligrosos,ratio_corners_last5
2023-08-27,Estadio Gonzalo Pozo Ripalda,Aucas,Libertad,1 - 2,1,4,0.0,0.0,0.68,0.32,3.0,0.0,7,3,5.0,5.0,10.0,5.0,17.0,12.0,3.0,4.0,10.0,17.0,0.0,0.0,2.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,27.0,5,0.0,5.0,10,5.383333333333334,3.71875,6.5,4.666666666666667,4.551041666666666,-1.1166666666666663,12,20,4.6,1.6,1,0,1.1963435151163642,1.399999720000056,6.0,2.3333333333333335,1.4000000000000004,0.7333333333333334,1.304347542533143,1.1599795014017424,6.0,1.0,4.25,29.78096089385475,2.8749982031261228
2023-08-26,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,Barcelona SC,2 - 2,6,2,1.0,0.0,0.53,0.47,1.0,1.0,5,5,2.0,7.0,9.0,2.0,14.0,11.0,5.0,0.0,14.0,5.0,0.0,0.0,3.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,19.0,8,1.0,9.0,10,5.553571428571429,4.320754716981132,4.60377358490566,4.321428571428571,4.937163072776281,0.9497978436657686,6,0,4.0,4.0,1,1,1.1963435151163642,2.499998750000625,4.333333333333333,4.333333333333333,0.33333333333333304,0.33333333333333304,1.0833330625000677,0.8377629732345917,2.0,5.0,3.6666666666666665,23.2116312849162,0.9999997500000625
2023-08-26,Estadio Christian Benítez Betancourt,Guayaquil City,Orense SC,1 - 0,3,3,0.0,0.0,0.4,0.6,0.0,3.0,2,11,2.0,3.0,2.0,6.0,4.0,11.0,4.0,2.0,19.0,15.0,0.0,0.0,0.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,34.0,6,0.0,6.0,13,3.257142857142857,3.912280701754386,4.824561403508772,4.9714285714285715,3.5847117794486216,-1.5674185463659152,11,15,4.2,4.6,1,1,1.1963435151163642,0.99999950000025,4.0,5.0,-0.20000000000000018,0.40000000000000036,0.9523807256236367,0.7733196676011617,7.0,2.0,5.75,17.518212290502795,0.9130432797732001
2023-08-26,Estadio Banco Guayaquil,Independiente del Valle,Universidad Catolica,0 - 1,4,1,2.0,0.0,0.69,0.31,2.0,7.0,11,3,5.0,1.0,7.0,5.0,14.0,6.0,0.0,5.0,9.0,9.0,0.0,0.0,2.0,0.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,18.0,5,2.0,7.0,14,6.046875,4.716666666666667,4.266666666666667,3.359375,5.381770833333333,1.7802083333333334,7,13,7.2,3.0,2,0,1.1963435151163642,2.199999560000088,8.333333333333334,2.3333333333333335,1.1333333333333337,-0.6666666666666665,1.157407246656401,1.6110826408357535,10.0,4.0,2.6666666666666665,30.218916201117317,2.399999200000267
2023-08-19,Estadio Monumental Banco Pichincha,Barcelona SC,Independiente del Valle,1 - 1,6,5,0.0,0.0,0.54,0.46,1.0,1.0,6,2,4.0,3.0,4.0,3.0,10.0,8.0,3.0,3.0,18.0,17.0,0.0,0.0,2.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,35.0,11,0.0,11.0,8,5.672727272727273,5.5,3.696969696969697,3.8181818181818183,5.586363636363636,1.975757575757576,0,7,4.8,5.2,1,1,1.1963435151163642,1.4999996250000938,4.0,3.6666666666666665,-0.7999999999999998,-1.5333333333333337,0.8333331597222584,0.7733196676011617,1.0,7.0,8.0,23.649586592178775,0.9230767455621642
2023-08-18,Estadio Rodrigo Paz Delgado,LDU de Quito,El Nacional,0 - 0,3,3,0.0,0.0,0.65,0.35,1.0,1.0,7,4,3.0,3.0,10.0,5.0,17.0,9.0,3.0,3.0,16.0,13.0,0.0,0.0,4.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,29.0,6,0.0,6.0,11,5.970149253731344,4.085106382978723,5.574468085106383,3.4328358208955225,5.027627818355033,0.39568116862496083,5,2,3.4,2.4,0,0,1.1963435151163642,2.3333325555558146,5.0,3.3333333333333335,1.6,0.9333333333333336,1.4705878027682933,0.966649584501452,3.0,5.0,3.6666666666666665,28.46709497206704,1.4166660763891348
2023-08-18,Estadio Francisco Reinoso,Cumbayá,Deportivo Cuenca,1 - 1,3,1,0.0,0.0,0.44,0.56,0.0,4.0,5,5,5.0,4.0,4.0,7.0,11.0,13.0,4.0,4.0,15.0,13.0,0.0,0.0,2.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,28.0,4,0.0,4.0,10,3.6785714285714284,3.542372881355932,5.338983050847458,5.392857142857143,3.6104721549636802,-1.6604116222760292,19,10,4.6,3.0,1,0,1.1963435151163642,0.99999980000004,5.333333333333333,3.0,0.7333333333333334,0.0,1.1594200378072381,1.0310928901348821,3.0,1.0,8.5,19.270033519553074,1.5333328222223923
2023-08-17,Estadio Bellavista de Ambato,CD Tecnico Universitario,Emelec,0 - 0,1,5,0.0,0.0,0.56,0.44,1.0,1.0,13,3,2.0,3.0,7.0,2.0,13.0,7.0,3.0,2.0,16.0,18.0,0.0,0.0,5.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,34.0,6,0.0,6.0,16,4.983870967741935,3.912280701754386,5.2631578947368425,3.629032258064516,4.448075834748161,-0.2792869269949074,8,4,7.0,3.6,2,1,1.1963435151163642,6.499996750001625,7.333333333333333,3.0,0.33333333333333304,-0.6000000000000001,1.047618897959205,1.417752723935463,5.0,1.0,5.0,24.525497206703914,1.9444439043211377
2023-08-17,Reina del Cisne,Libertad,Delfin,1 - 3,5,3,0.0,0.0,0.58,0.42,0.0,3.0,9,3,6.0,3.0,7.0,3.0,14.0,6.0,0.0,5.0,13.0,10.0,0.0,0.0,1.0,0.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,23.0,8,0.0,8.0,12,5.777777777777778,3.456140350877193,5.964912280701754,4.166666666666667,4.616959064327485,-0.1871345029239766,20,9,8.0,3.6,2,1,1.1963435151163642,1.4999997500000417,7.666666666666667,4.333333333333333,-0.33333333333333304,0.733333333333333,0.9583332135416818,1.4821960295688932,8.0,6.0,6.333333333333333,25.40140782122905,2.222221604938443
2023-08-16,Estadio 9 de Mayo,Orense SC,Gualaceo SC,2 - 0,1,3,0.0,0.0,0.52,0.48,0.0,4.0,6,4,6.0,4.0,5.0,5.0,13.0,12.0,4.0,4.0,13.0,11.0,0.0,0.0,2.0,3.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,24.0,4,0.0,4.0,10,5.6521739130434785,3.6153846153846154,6.230769230769231,3.449275362318841,4.633779264214047,-0.5785953177257523,15,18,6.2,4.6,1,1,1.1963435151163642,0.9999998333333611,7.333333333333333,3.3333333333333335,1.1333333333333329,-1.2666666666666662,1.182795508151262,1.417752723935463,7.0,3.0,7.0,22.77367597765363,1.3478257939509144
2023-08-16,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,Guayaquil City,3 - 0,3,1,0.0,0.0,0.45,0.55,3.0,1.0,4,1,10.0,3.0,6.0,2.0,16.0,7.0,3.0,7.0,20.0,13.0,0.0,0.0,1.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,33.0,4,0.0,4.0,5,5.553571428571429,2.358974358974359,6.051282051282051,4.321428571428571,3.956272893772894,-0.4977106227106223,6,11,4.0,2.4,1,0,1.1963435151163642,0.39999996000000404,3.6666666666666665,2.6666666666666665,-0.3333333333333335,0.2666666666666666,0.9166664375000573,0.7088763619677315,5.0,2.0,6.0,19.707988826815644,1.6666659722225114
2023-08-13,Estadio Gonzalo Pozo Ripalda,Aucas,LDU de Quito,0 - 0,3,5,0.0,1.0,0.48,0.52,0.0,2.0,7,5,8.0,3.0,10.0,5.0,20.0,12.0,3.0,7.0,8.0,14.0,0.0,0.0,2.0,4.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,22.0,8,1.0,9.0,12,5.383333333333334,4.746031746031746,4.809523809523809,4.666666666666667,5.06468253968254,0.5738095238095244,12,5,5.6,5.0,1,1,1.1963435151163642,0.8749998906250137,6.666666666666667,5.333333333333333,1.0666666666666673,0.33333333333333304,1.1904759778911944,1.2888661126686027,7.0,7.0,5.0,21.021854748603353,1.1199997760000446
2023-08-13,Estadio Banco del Pacífico George Capwell,Emelec,Orense SC,0 - 0,3,3,0.0,0.0,0.58,0.42,4.0,0.0,4,4,2.0,1.0,5.0,4.0,9.0,8.0,2.0,3.0,15.0,13.0,0.0,0.0,2.0,3.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,28.0,6,0.0,6.0,8,6.345454545454546,3.912280701754386,4.824561403508772,3.418181818181818,5.1288676236044655,1.5208931419457734,4,15,5.8,4.6,1,1,1.1963435151163642,1.9999990000005,4.666666666666667,5.666666666666667,-1.1333333333333329,1.0666666666666673,0.8045975624257077,0.902206278868022,2.0,11.0,5.666666666666667,25.40140782122905,1.2608692911153716
2023-08-13,Estadio Banco Guayaquil,Independiente del Valle,Cumbayá,2 - 0,2,4,0.0,1.0,0.64,0.36,3.0,1.0,10,3,4.0,1.0,5.0,2.0,13.0,4.0,1.0,1.0,10.0,13.0,0.0,0.0,4.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,23.0,6,1.0,7.0,13,6.046875,3.4516129032258065,6.451612903225806,3.359375,4.749243951612903,-0.40473790322580605,7,19,8.8,2.2,2,0,1.1963435151163642,2.499999375000156,10.333333333333334,2.3333333333333335,1.5333333333333332,0.1333333333333333,1.1742422908058003,1.9977424746363344,11.0,3.0,2.75,28.02913966480447,3.999998181819008
2023-08-12,Estadio Bellavista de Ambato,CD Tecnico Universitario,El Nacional,3 - 3,5,4,0.0,0.0,0.57,0.43,3.0,4.0,2,3,3.0,6.0,9.0,3.0,13.0,10.0,3.0,0.0,16.0,25.0,0.0,0.0,1.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,41.0,9,0.0,9.0,5,4.983870967741935,4.085106382978723,5.574468085106383,3.629032258064516,4.534488675360329,-0.5905971173644478,8,2,5.8,2.6,1,0,1.1963435151163642,0.6666664444445185,6.666666666666667,4.0,0.8666666666666671,1.4,1.1494250891795823,1.2888661126686027,13.0,4.0,7.0,24.96345251396648,2.230768372781395
2023-08-07,Estadio Rodrigo Paz Delgado,LDU de Quito,Deportivo Cuenca,2 - 0,1,4,0.0,0.0,0.59,0.41,1.0,1.0,5,2,4.0,1.0,8.0,10.0,17.0,12.0,2.0,2.0,10.0,7.0,0.0,0.0,5.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,17.0,5,0.0,5.0,7,5.970149253731344,3.542372881355932,5.338983050847458,3.4328358208955225,4.756261067543638,0.631166202883886,5,10,4.4,2.8,1,0,1.1963435151163642,1.249999687500078,5.0,2.6666666666666665,0.5999999999999996,-0.1333333333333333,1.1363633780992322,0.966649584501452,7.0,5.0,3.75,25.83936312849162,1.5714280102042821
2023-08-06,Estadio Monumental Banco Pichincha,Barcelona SC,Gualaceo SC,2 - 0,2,1,0.0,0.0,0.48,0.52,4.0,3.0,2,2,5.0,3.0,5.0,4.0,12.0,9.0,5.0,3.0,25.0,11.0,0.0,0.0,2.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,36.0,3,0.0,3.0,4,5.672727272727273,3.6153846153846154,6.230769230769231,3.8181818181818183,4.644055944055944,-0.558041958041958,0,18,4.0,4.0,1,1,1.1963435151163642,0.399999920000016,3.0,3.0,-1.0,-1.0,0.7499998125000469,0.5799897507008712,6.0,4.0,5.0,21.021854748603353,0.9999997500000625
2023-08-06,Estadio Francisco Reinoso,Cumbayá,Guayaquil City,2 - 2,2,2,0.0,0.0,0.52,0.48,1.0,3.0,4,1,9.0,3.0,4.0,6.0,16.0,11.0,1.0,7.0,13.0,13.0,0.0,0.0,3.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,26.0,4,0.0,4.0,5,3.6785714285714284,2.358974358974359,6.051282051282051,5.392857142857143,3.0187728937728937,-2.3727106227106227,19,11,4.8,2.2,1,0,1.1963435151163642,0.44444439506173394,4.0,1.3333333333333333,-0.7999999999999998,-0.8666666666666669,0.8333331597222584,0.7733196676011617,5.0,1.0,2.0,22.77367597765363,2.181817190083095
2023-08-06,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,Independiente del Valle,1 - 0,2,4,1.0,0.0,0.26,0.74,5.0,0.0,1,9,1.0,7.0,4.0,12.0,5.0,23.0,7.0,0.0,11.0,16.0,0.0,0.0,0.0,4.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,27.0,6,1.0,7.0,10,5.553571428571429,5.5,3.696969696969697,4.321428571428571,5.526785714285714,1.856601731601732,6,7,3.6,5.0,1,1,1.1963435151163642,0.9999990000010001,3.3333333333333335,6.0,-0.2666666666666666,1.0,0.9259256687243512,0.6444330563343014,4.0,2.0,4.0,11.386837988826816,0.7199998560000288
2023-08-05,Estadio Olímpico Atahualpa,El Nacional,Aucas,2 - 2,3,0,0.0,0.0,0.47,0.53,4.0,0.0,2,3,7.0,6.0,6.0,5.0,14.0,12.0,3.0,5.0,12.0,5.0,0.0,0.0,1.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,17.0,3,0.0,3.0,5,5.318181818181818,4.0344827586206895,5.4655172413793105,4.613636363636363,4.6763322884012535,-0.14733542319749215,2,12,6.2,3.4,1,0,1.1963435151163642,0.285714244897965,4.333333333333333,3.6666666666666665,-1.8666666666666671,0.2666666666666666,0.6989246184530185,0.8377629732345917,3.0,2.0,5.0,20.583899441340783,1.8235288754326837
2023-08-05,Estadio 9 de Mayo,Orense SC,Delfin,0 - 0,3,3,0.0,0.0,0.62,0.38,0.0,4.0,7,2,5.0,0.0,5.0,3.0,13.0,4.0,0.0,5.0,16.0,16.0,0.0,0.0,3.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,32.0,6,0.0,6.0,9,5.6521739130434785,3.456140350877193,5.964912280701754,3.449275362318841,4.554157131960336,-0.3127383676582758,15,9,6.8,4.0,1,1,1.1963435151163642,1.399999720000056,6.666666666666667,3.6666666666666665,-0.13333333333333286,-0.3333333333333335,0.9803920126874491,1.2888661126686027,6.0,3.0,3.5,27.15322905027933,1.6999995750001062
2023-08-05,Estadio Olímpico Atahualpa,Universidad Catolica,CD Tecnico Universitario,0 - 0,1,2,0.0,0.0,0.71,0.29,3.0,1.0,8,2,2.0,3.0,2.0,3.0,7.0,7.0,3.0,2.0,13.0,14.0,0.0,0.0,3.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,27.0,3,0.0,3.0,10,5.233333333333333,4.120689655172414,4.568965517241379,3.783333333333333,4.6770114942528735,0.6643678160919544,13,8,6.2,4.2,1,1,1.1963435151163642,3.999998000001,5.0,3.0,-1.2000000000000002,-1.2000000000000002,0.8064514828304059,0.966649584501452,2.0,4.0,7.75,31.094826815642456,1.476190124716637
2023-08-04,Reina del Cisne,Libertad,Emelec,0 - 0,0,4,0.0,1.0,0.41,0.59,1.0,0.0,11,1,4.0,1.0,7.0,4.0,14.0,7.0,2.0,3.0,17.0,12.0,0.0,0.0,3.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,29.0,4,1.0,5.0,12,5.777777777777778,3.912280701754386,5.2631578947368425,4.166666666666667,4.845029239766082,0.5146198830409352,20,4,9.4,3.2,2,0,1.1963435151163642,2.749999312500172,9.333333333333334,1.6666666666666667,-0.06666666666666643,-1.5333333333333334,0.9929076957899615,1.804412557736044,9.0,3.0,6.25,17.95616759776536,2.9374990820315365
2023-06-24,Estadio Gonzalo Pozo Ripalda,Aucas,Orense SC,2 - 0,5,1,1.0,0.0,0.57,0.43,7.0,0.0,2,7,7.0,2.0,6.0,8.0,16.0,11.0,3.0,5.0,17.0,15.0,0.0,0.0,3.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,32.0,6,1.0,7.0,9,5.383333333333334,3.912280701754386,4.824561403508772,4.666666666666667,4.64780701754386,0.5587719298245615,12,15,5.4,5.2,1,1,1.1963435151163642,0.285714244897965,5.333333333333333,7.333333333333333,-0.06666666666666732,2.133333333333333,0.9876541380887397,1.0310928901348821,7.0,4.0,8.0,24.96345251396648,1.0384613387574348
2023-06-19,Estadio Bellavista de Ambato,CD Tecnico Universitario,Delfin,3 - 0,1,1,0.0,0.0,0.44,0.56,0.0,6.0,3,6,6.0,2.0,5.0,7.0,14.0,11.0,2.0,3.0,17.0,6.0,0.0,0.0,3.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,23.0,2,0.0,2.0,9,4.983870967741935,3.456140350877193,5.964912280701754,3.629032258064516,4.220005659309564,-0.9810413129598192,8,9,5.4,4.2,1,1,1.1963435151163642,0.49999991666668053,6.0,3.6666666666666665,0.5999999999999996,-0.5333333333333337,1.1111109053498323,1.1599795014017424,2.0,2.0,5.333333333333333,19.270033519553074,1.2857139795919097
2023-06-17,Estadio Cooperativa de Ahorro y Crédito Mushuc Runa,Mushuc Runa SC,LDU de Quito,2 - 2,4,2,0.0,0.0,0.33,0.67,0.0,2.0,6,6,3.0,8.0,6.0,13.0,11.0,24.0,6.0,1.0,15.0,15.0,0.0,0.0,2.0,3.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,30.0,6,0.0,6.0,12,5.553571428571429,4.746031746031746,4.809523809523809,4.321428571428571,5.149801587301587,0.7440476190476195,6,5,3.6,5.2,1,1,1.1963435151163642,1.9999993333335555,3.6666666666666665,6.0,0.06666666666666643,0.7999999999999998,1.0185182355967863,0.7088763619677315,1.0,5.0,6.4,14.452525139664806,0.6923075591716232
2023-06-17,Estadio Gerardo León Pozo,Gualaceo SC,Guayaquil City,2 - 1,1,2,0.0,1.0,0.4,0.6,2.0,0.0,9,3,5.0,5.0,7.0,4.0,15.0,10.0,4.0,3.0,13.0,9.0,0.0,0.0,3.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,22.0,3,1.0,4.0,12,5.0,2.358974358974359,6.051282051282051,4.785714285714286,3.6794871794871797,-1.051282051282051,18,11,6.2,2.4,1,0,1.1963435151163642,1.799999640000072,7.333333333333333,1.6666666666666667,1.1333333333333329,-0.7333333333333332,1.182795508151262,1.417752723935463,8.0,1.0,6.0,17.518212290502795,2.583332256944893
2023-06-17,Estadio Francisco Reinoso,Cumbayá,Libertad,2 - 1,4,1,0.0,0.0,0.42,0.58,2.0,3.0,0,4,6.0,2.0,1.0,4.0,7.0,8.0,1.0,4.0,18.0,11.0,0.0,0.0,0.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,29.0,5,0.0,5.0,4,3.6785714285714284,3.71875,6.5,5.392857142857143,3.6986607142857144,-2.8214285714285716,19,20,4.0,2.2,1,0,1.1963435151163642,0.0,3.0,2.6666666666666665,-1.0,0.46666666666666634,0.7499998125000469,0.5799897507008712,4.0,3.0,5.5,18.39412290502793,1.8181809917359126
2023-06-16,Estadio Banco Guayaquil,Independiente del Valle,El Nacional,3 - 4,5,6,3.0,1.0,0.62,0.38,1.0,8.0,6,3,8.0,9.0,4.0,4.0,17.0,20.0,5.0,4.0,13.0,16.0,0.0,0.0,5.0,7.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,29.0,11,4.0,15.0,9,6.046875,4.085106382978723,5.574468085106383,3.359375,5.065990691489361,0.4724069148936172,7,2,8.2,3.2,2,0,1.1963435151163642,0.7499999062500118,9.0,3.3333333333333335,0.8000000000000007,0.1333333333333333,1.097560841760873,1.7399692521026138,10.0,3.0,3.0,27.15322905027933,2.562499199219
2023-06-12,Estadio Banco del Pacífico George Capwell,Emelec,Gualaceo SC,0 - 0,2,1,0.0,0.0,0.61,0.39,0.0,3.0,15,2,7.0,5.0,8.0,4.0,24.0,9.0,5.0,7.0,11.0,9.0,0.0,0.0,9.0,0.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,20.0,3,0.0,3.0,17,6.345454545454546,3.6153846153846154,6.230769230769231,3.418181818181818,4.98041958041958,0.11468531468531484,4,18,6.4,2.8,1,0,1.1963435151163642,2.1428568367347376,7.0,2.6666666666666665,0.5999999999999996,-0.1333333333333333,1.093749829101589,1.3533094183020329,4.0,2.0,4.0,26.71527374301676,2.285713469388047
2023-06-11,Estadio Christian Benítez Betancourt,Guayaquil City,Barcelona SC,1 - 2,2,3,0.0,1.0,0.65,0.35,2.0,1.0,8,2,4.0,2.0,6.0,2.0,11.0,6.0,0.0,3.0,23.0,20.0,0.0,0.0,1.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,43.0,5,1.0,6.0,10,3.257142857142857,4.320754716981132,4.60377358490566,4.9714285714285715,3.7889487870619947,-1.3466307277628031,11,0,4.6,4.0,1,1,1.1963435151163642,1.999999500000125,5.666666666666667,4.0,1.0666666666666673,0.0,1.2318837901701907,1.0955361957683123,2.0,5.0,15.0,28.46709497206704,1.1499997125000718
2023-06-11,Estadio 9 de Mayo,Orense SC,Independiente del Valle,0 - 2,3,1,1.0,0.0,0.39,0.61,3.0,3.0,5,2,2.0,4.0,2.0,6.0,9.0,12.0,2.0,2.0,16.0,14.0,0.0,0.0,5.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,30.0,4,1.0,5.0,7,5.6521739130434785,5.5,3.696969696969697,3.449275362318841,5.576086956521739,1.9552042160737817,15,7,6.8,4.4,1,1,1.1963435151163642,2.499998750000625,6.0,4.333333333333333,-0.7999999999999998,-0.06666666666666732,0.8823528114187043,1.1599795014017424,7.0,9.0,4.0,17.080256983240226,1.5454541942149556
2023-06-11,Estadio Jocay,Delfin,Aucas,2 - 0,6,3,0.0,0.0,0.4,0.6,2.0,0.0,5,3,2.0,3.0,3.0,5.0,10.0,11.0,3.0,0.0,30.0,13.0,0.0,0.0,5.0,3.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,43.0,9,0.0,9.0,8,4.75,4.0344827586206895,5.4655172413793105,4.232142857142857,4.392241379310345,-0.7155172413793105,9,12,5.8,3.2,1,0,1.1963435151163642,2.499998750000625,5.0,2.6666666666666665,-0.7999999999999998,-0.5333333333333337,0.8620688168846867,0.966649584501452,2.0,3.0,5.0,17.518212290502795,1.8124994335939268
2023-06-10,Estadio Olímpico Atahualpa,El Nacional,Deportivo Cuenca,3 - 1,4,3,0.0,0.0,0.43,0.57,1.0,0.0,4,5,6.0,4.0,11.0,5.0,24.0,11.0,3.0,3.0,20.0,15.0,0.0,0.0,7.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,35.0,7,0.0,7.0,9,5.318181818181818,3.542372881355932,5.338983050847458,4.613636363636363,4.430277349768875,-0.02080123266563927,2,10,5.4,3.2,1,0,1.1963435151163642,0.6666665555555741,3.0,4.0,-2.4000000000000004,0.7999999999999998,0.5555554526749161,0.5799897507008712,2.0,2.0,6.2,18.832078212290504,1.6874994726564148
2023-06-10,Estadio Rodrigo Paz Delgado,LDU de Quito,Cumbayá,0 - 0,0,7,0.0,1.0,0.69,0.31,2.0,2.0,12,1,4.0,1.0,5.0,3.0,16.0,5.0,1.0,4.0,14.0,22.0,0.0,0.0,7.0,1.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,36.0,7,1.0,8.0,13,5.970149253731344,3.4516129032258065,6.451612903225806,3.4328358208955225,4.710881078478575,-0.4814636494944624,5,19,6.4,1.8,1,0,1.1963435151163642,2.9999992500001875,8.0,2.3333333333333335,1.5999999999999996,0.5333333333333334,1.2499998046875305,1.5466393352023233,5.0,3.0,4.666666666666667,30.218916201117317,3.555553580248011
2023-06-10,Reina del Cisne,Libertad,CD Tecnico Universitario,1 - 0,3,5,1.0,4.0,0.62,0.38,1.0,1.0,3,3,4.0,0.0,4.0,6.0,15.0,9.0,0.0,3.0,17.0,16.0,0.0,0.0,7.0,3.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,33.0,8,5.0,13.0,6,5.777777777777778,4.120689655172414,4.568965517241379,4.166666666666667,4.949233716475096,1.2088122605363987,20,8,7.4,3.8,2,1,1.1963435151163642,0.7499998125000469,7.666666666666667,3.0,0.2666666666666666,-0.7999999999999998,1.0360358960311853,1.4821960295688932,11.0,2.0,9.0,27.15322905027933,1.9473679085873925
2023-06-09,Estadio Olímpico Atahualpa,Universidad Catolica,Mushuc Runa SC,3 - 2,4,0,2.0,0.0,0.59,0.41,1.0,2.0,4,10,8.0,4.0,4.0,5.0,13.0,11.0,2.0,4.0,17.0,11.0,0.0,0.0,1.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,28.0,4,2.0,6.0,14,5.233333333333333,4.5625,5.578125,3.783333333333333,4.897916666666667,-0.3447916666666666,13,6,5.4,6.2,1,1,1.1963435151163642,0.4999999375000079,4.666666666666667,6.0,-0.7333333333333334,-0.20000000000000018,0.8641973708276474,0.902206278868022,8.0,3.0,5.0,25.83936312849162,0.8709676014568385
2023-06-04,Estadio Gerardo León Pozo,Gualaceo SC,El Nacional,3 - 4,3,3,0.0,0.0,0.52,0.48,1.0,2.0,2,3,7.0,8.0,4.0,10.0,12.0,23.0,4.0,4.0,10.0,21.0,0.0,0.0,1.0,5.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,31.0,6,0.0,6.0,5,5.0,4.085106382978723,5.574468085106383,4.785714285714286,4.542553191489361,-0.5744680851063828,18,2,6.0,3.6,1,1,1.1963435151163642,0.285714244897965,6.333333333333333,3.0,0.33333333333333304,-0.6000000000000001,1.0555553796296588,1.2244228070351726,9.0,3.0,4.833333333333333,22.77367597765363,1.6666662037038322
2023-06-04,Estadio Bellavista de Ambato,CD Tecnico Universitario,Guayaquil City,3 - 0,4,3,1.0,0.0,0.45,0.55,2.0,3.0,7,1,6.0,1.0,3.0,4.0,12.0,7.0,1.0,3.0,15.0,15.0,0.0,0.0,3.0,2.0,43.795530726256985,36.60782122905028,85.09497206703911,77.72067039106145,30.0,7,1.0,8.0,8,4.983870967741935,2.358974358974359,6.051282051282051,3.629032258064516,3.671422663358147,-1.067411083540116,8,11,6.0,1.6,1,0,1.1963435151163642,1.1666664722222546,4.0,1.6666666666666667,-2.0,0.06666666666666665,0.6666665555555741,0.7733196676011617,3.0,3.0,2.0,19.707988826815644,3.7499976562514648
